,lat,lon,count
0,25.059458325,-123.360125,0.0
1,25.059458325,-123.080375,0.0
2,25.059458325,-122.800625,0.0
3,25.059458325,-122.52087499999999,0.0
4,25.059458325,-122.241125,0.0
5,25.059458325,-121.961375,0.0
6,25.059458325,-121.681625,0.0
7,25.059458325,-121.40187499999999,0.0
8,25.059458325,-121.122125,0.0
9,25.059458325,-120.842375,0.0
10,25.059458325,-120.562625,0.0
11,25.059458325,-120.28287499999999,0.0
12,25.059458325,-120.003125,0.0
13,25.059458325,-119.723375,0.0
14,25.059458325,-119.443625,0.0
15,25.059458325,-119.16387499999999,0.0
16,25.059458325,-118.884125,0.0
17,25.059458325,-118.604375,0.0
18,25.059458325,-118.324625,0.0
19,25.059458325,-118.04487499999999,0.0
20,25.059458325,-117.765125,0.0
21,25.059458325,-117.485375,0.0
22,25.059458325,-117.205625,0.0
23,25.059458325,-116.92587499999999,0.0
24,25.059458325,-116.646125,0.0
25,25.059458325,-116.366375,0.0
26,25.059458325,-116.086625,0.0
27,25.059458325,-115.80687499999999,0.0
28,25.059458325,-115.527125,0.0
29,25.059458325,-115.247375,0.0
30,25.059458325,-114.967625,0.0
31,25.059458325,-114.68787499999999,0.0
32,25.059458325,-114.408125,0.0
33,25.059458325,-114.128375,0.0
34,25.059458325,-113.848625,0.0
35,25.059458325,-113.56887499999999,0.0
36,25.059458325,-113.289125,0.0
37,25.059458325,-113.009375,0.0
38,25.059458325,-112.729625,0.0
39,25.059458325,-112.44987499999999,0.0
40,25.059458325,-112.170125,0.0
41,25.059458325,-111.890375,0.0
42,25.059458325,-111.610625,0.0
43,25.059458325,-111.33087499999999,0.0
44,25.059458325,-111.051125,0.0
45,25.059458325,-110.771375,0.0
46,25.059458325,-110.491625,0.0
47,25.059458325,-110.21187499999999,0.0
48,25.059458325,-109.932125,0.0
49,25.059458325,-109.652375,0.0
50,25.059458325,-109.372625,0.0
51,25.059458325,-109.09287499999999,0.0
52,25.059458325,-108.813125,0.0
53,25.059458325,-108.533375,0.0
54,25.059458325,-108.253625,0.0
55,25.059458325,-107.97387499999999,0.0
56,25.059458325,-107.694125,0.0
57,25.059458325,-107.414375,0.0
58,25.059458325,-107.134625,0.0
59,25.059458325,-106.85487499999999,0.0
60,25.059458325,-106.575125,0.0
61,25.059458325,-106.295375,0.0
62,25.059458325,-106.015625,1.0
63,25.059458325,-105.735875,0.0
64,25.059458325,-105.456125,0.0
65,25.059458325,-105.17637500000001,0.0
66,25.059458325,-104.896625,0.0
67,25.059458325,-104.616875,0.0
68,25.059458325,-104.337125,0.0
69,25.059458325,-104.05737500000001,0.0
70,25.059458325,-103.777625,0.0
71,25.059458325,-103.497875,1.0
72,25.059458325,-103.218125,0.0
73,25.059458325,-102.93837500000001,0.0
74,25.059458325,-102.658625,0.0
75,25.059458325,-102.378875,0.0
76,25.059458325,-102.099125,0.0
77,25.059458325,-101.81937500000001,0.0
78,25.059458325,-101.539625,0.0
79,25.059458325,-101.259875,0.0
80,25.059458325,-100.980125,0.0
