,lat,lon,count
0,25.59458325,-122.10125,0.0
1,25.59458325,-119.30375000000001,0.0
2,25.59458325,-116.50625,0.0
3,25.59458325,-113.70875000000001,0.0
4,25.59458325,-110.91125,1.0
5,25.59458325,-108.11375000000001,1.0
6,25.59458325,-105.31625,2.0
7,25.59458325,-102.51875,1.0
8,25.59458325,-99.72125,1.0
9,25.59458325,-96.92375,1.0
10,25.59458325,-94.12625,0.0
11,25.59458325,-91.32874999999999,0.0
12,25.59458325,-88.53125,0.0
13,25.59458325,-85.73374999999999,0.0
14,25.59458325,-82.93625,0.0
15,25.59458325,-80.13874999999999,0.0
16,25.59458325,-77.34125,0.0
17,25.59458325,-74.54374999999999,0.0
18,25.59458325,-71.74625,0.0
19,25.59458325,-68.94874999999999,0.0
20,26.78374975,-122.10125,0.0
21,26.78374975,-119.30375000000001,0.0
22,26.78374975,-116.50625,0.0
23,26.78374975,-113.70875000000001,1.0
24,26.78374975,-110.91125,0.0
25,26.78374975,-108.11375000000001,1.0
26,26.78374975,-105.31625,13.0
27,26.78374975,-102.51875,2.0
28,26.78374975,-99.72125,2.0
29,26.78374975,-96.92375,1.0
30,26.78374975,-94.12625,0.0
31,26.78374975,-91.32874999999999,0.0
32,26.78374975,-88.53125,0.0
33,26.78374975,-85.73374999999999,0.0
34,26.78374975,-82.93625,1.0
35,26.78374975,-80.13874999999999,1.0
36,26.78374975,-77.34125,0.0
37,26.78374975,-74.54374999999999,0.0
38,26.78374975,-71.74625,0.0
39,26.78374975,-68.94874999999999,0.0
40,27.97291625,-122.10125,0.0
41,27.97291625,-119.30375000000001,0.0
42,27.97291625,-116.50625,0.0
43,27.97291625,-113.70875000000001,0.0
44,27.97291625,-110.91125,0.0
45,27.97291625,-108.11375000000001,2.0
46,27.97291625,-105.31625,2.0
47,27.97291625,-102.51875,1.0
48,27.97291625,-99.72125,1.0
49,27.97291625,-96.92375,1.0
50,27.97291625,-94.12625,0.0
51,27.97291625,-91.32874999999999,0.0
52,27.97291625,-88.53125,0.0
53,27.97291625,-85.73374999999999,0.0
54,27.97291625,-82.93625,0.0
55,27.97291625,-80.13874999999999,1.0
56,27.97291625,-77.34125,0.0
57,27.97291625,-74.54374999999999,0.0
58,27.97291625,-71.74625,0.0
59,27.97291625,-68.94874999999999,0.0
60,29.16208275,-122.10125,0.0
61,29.16208275,-119.30375000000001,0.0
62,29.16208275,-116.50625,0.0
63,29.16208275,-113.70875000000001,0.0
64,29.16208275,-110.91125,1.0
65,29.16208275,-108.11375000000001,1.0
66,29.16208275,-105.31625,3.0
67,29.16208275,-102.51875,4.0
68,29.16208275,-99.72125,6.0
69,29.16208275,-96.92375,9.0
70,29.16208275,-94.12625,0.0
71,29.16208275,-91.32874999999999,0.0
72,29.16208275,-88.53125,0.0
73,29.16208275,-85.73374999999999,0.0
