,lat,lon,count
0,25.04756666,-123.38810000000001,0.0
1,25.04756666,-123.1643,0.0
2,25.04756666,-122.9405,0.0
3,25.04756666,-122.7167,0.0
4,25.04756666,-122.49289999999999,0.0
5,25.04756666,-122.26910000000001,0.0
6,25.04756666,-122.0453,0.0
7,25.04756666,-121.8215,0.0
8,25.04756666,-121.5977,0.0
9,25.04756666,-121.37389999999999,0.0
10,25.04756666,-121.15010000000001,0.0
11,25.04756666,-120.9263,0.0
12,25.04756666,-120.7025,0.0
13,25.04756666,-120.4787,0.0
14,25.04756666,-120.25489999999999,0.0
15,25.04756666,-120.03110000000001,0.0
16,25.04756666,-119.8073,0.0
17,25.04756666,-119.5835,0.0
18,25.04756666,-119.3597,0.0
19,25.04756666,-119.13589999999999,0.0
20,25.04756666,-118.91210000000001,0.0
21,25.04756666,-118.6883,0.0
22,25.04756666,-118.4645,0.0
23,25.04756666,-118.2407,0.0
24,25.04756666,-118.01689999999999,0.0
25,25.04756666,-117.79310000000001,0.0
26,25.04756666,-117.5693,0.0
27,25.04756666,-117.3455,0.0
28,25.04756666,-117.1217,0.0
29,25.04756666,-116.89789999999999,0.0
30,25.04756666,-116.67410000000001,0.0
31,25.04756666,-116.4503,0.0
32,25.04756666,-116.2265,0.0
33,25.04756666,-116.0027,0.0
34,25.04756666,-115.7789,0.0
35,25.04756666,-115.55510000000001,0.0
36,25.04756666,-115.3313,0.0
37,25.04756666,-115.1075,0.0
38,25.04756666,-114.8837,0.0
39,25.04756666,-114.6599,0.0
40,25.04756666,-114.43610000000001,0.0
41,25.04756666,-114.2123,0.0
42,25.04756666,-113.9885,0.0
43,25.04756666,-113.7647,0.0
44,25.04756666,-113.5409,0.0
45,25.04756666,-113.31710000000001,0.0
46,25.04756666,-113.0933,0.0
47,25.04756666,-112.8695,0.0
48,25.04756666,-112.6457,0.0
49,25.04756666,-112.4219,0.0
50,25.04756666,-112.19810000000001,0.0
51,25.04756666,-111.9743,0.0
52,25.04756666,-111.7505,0.0
53,25.04756666,-111.5267,0.0
54,25.04756666,-111.3029,0.0
55,25.04756666,-111.07910000000001,0.0
56,25.04756666,-110.8553,0.0
57,25.04756666,-110.63149999999999,0.0
58,25.04756666,-110.4077,0.0
59,25.04756666,-110.1839,0.0
60,25.04756666,-109.96010000000001,0.0
61,25.04756666,-109.7363,0.0
62,25.04756666,-109.51249999999999,0.0
63,25.04756666,-109.2887,0.0
64,25.04756666,-109.0649,0.0
65,25.04756666,-108.84110000000001,0.0
66,25.04756666,-108.6173,0.0
67,25.04756666,-108.39349999999999,0.0
68,25.04756666,-108.1697,0.0
69,25.04756666,-107.9459,0.0
70,25.04756666,-107.72210000000001,0.0
71,25.04756666,-107.4983,0.0
72,25.04756666,-107.2745,0.0
73,25.04756666,-107.0507,0.0
74,25.04756666,-106.8269,0.0
75,25.04756666,-106.6031,0.0
76,25.04756666,-106.3793,0.0
77,25.04756666,-106.15549999999999,0.0
78,25.04756666,-105.9317,1.0
79,25.04756666,-105.7079,0.0
80,25.04756666,-105.4841,0.0
81,25.04756666,-105.2603,0.0
82,25.04756666,-105.03649999999999,0.0
83,25.04756666,-104.8127,0.0
84,25.04756666,-104.5889,0.0
85,25.04756666,-104.3651,0.0
86,25.04756666,-104.1413,0.0
87,25.04756666,-103.91749999999999,0.0
88,25.04756666,-103.6937,0.0
89,25.04756666,-103.4699,1.0
90,25.04756666,-103.2461,0.0
91,25.04756666,-103.0223,0.0
92,25.04756666,-102.79849999999999,0.0
93,25.04756666,-102.5747,0.0
94,25.04756666,-102.3509,0.0
95,25.04756666,-102.1271,0.0
96,25.04756666,-101.9033,0.0
97,25.04756666,-101.67949999999999,0.0
98,25.04756666,-101.45570000000001,0.0
99,25.04756666,-101.2319,0.0
