,lat,lon,count
0,25.056626976190476,-123.36678571428571,0.0
1,25.056626976190476,-123.10035714285715,0.0
2,25.056626976190476,-122.83392857142857,0.0
3,25.056626976190476,-122.5675,0.0
4,25.056626976190476,-122.30107142857143,0.0
5,25.056626976190476,-122.03464285714286,0.0
6,25.056626976190476,-121.7682142857143,0.0
7,25.056626976190476,-121.50178571428572,0.0
8,25.056626976190476,-121.23535714285714,0.0
9,25.056626976190476,-120.96892857142856,0.0
10,25.056626976190476,-120.7025,0.0
11,25.056626976190476,-120.43607142857142,0.0
12,25.056626976190476,-120.16964285714286,0.0
13,25.056626976190476,-119.90321428571428,0.0
14,25.056626976190476,-119.63678571428571,0.0
15,25.056626976190476,-119.37035714285715,0.0
16,25.056626976190476,-119.10392857142857,0.0
17,25.056626976190476,-118.8375,0.0
18,25.056626976190476,-118.57107142857143,0.0
19,25.056626976190476,-118.30464285714285,0.0
20,25.056626976190476,-118.03821428571429,0.0
21,25.056626976190476,-117.77178571428571,0.0
22,25.056626976190476,-117.50535714285715,0.0
23,25.056626976190476,-117.23892857142857,0.0
24,25.056626976190476,-116.9725,0.0
25,25.056626976190476,-116.70607142857142,0.0
26,25.056626976190476,-116.43964285714286,0.0
27,25.056626976190476,-116.17321428571428,0.0
28,25.056626976190476,-115.90678571428572,0.0
29,25.056626976190476,-115.64035714285714,0.0
30,25.056626976190476,-115.37392857142856,0.0
31,25.056626976190476,-115.1075,0.0
32,25.056626976190476,-114.84107142857142,0.0
33,25.056626976190476,-114.57464285714286,0.0
34,25.056626976190476,-114.30821428571429,0.0
35,25.056626976190476,-114.04178571428571,0.0
36,25.056626976190476,-113.77535714285715,0.0
37,25.056626976190476,-113.50892857142857,0.0
38,25.056626976190476,-113.2425,0.0
39,25.056626976190476,-112.97607142857143,0.0
40,25.056626976190476,-112.70964285714285,0.0
41,25.056626976190476,-112.44321428571428,0.0
42,25.056626976190476,-112.17678571428571,0.0
43,25.056626976190476,-111.91035714285714,0.0
44,25.056626976190476,-111.64392857142857,0.0
45,25.056626976190476,-111.3775,0.0
46,25.056626976190476,-111.11107142857142,0.0
47,25.056626976190476,-110.84464285714286,0.0
48,25.056626976190476,-110.57821428571428,0.0
49,25.056626976190476,-110.31178571428572,0.0
50,25.056626976190476,-110.04535714285714,0.0
51,25.056626976190476,-109.77892857142857,0.0
52,25.056626976190476,-109.5125,0.0
53,25.056626976190476,-109.24607142857143,0.0
54,25.056626976190476,-108.97964285714286,0.0
55,25.056626976190476,-108.71321428571429,0.0
56,25.056626976190476,-108.44678571428571,0.0
57,25.056626976190476,-108.18035714285713,0.0
58,25.056626976190476,-107.91392857142857,0.0
59,25.056626976190476,-107.6475,0.0
60,25.056626976190476,-107.38107142857143,0.0
61,25.056626976190476,-107.11464285714285,0.0
62,25.056626976190476,-106.84821428571428,0.0
63,25.056626976190476,-106.58178571428572,0.0
64,25.056626976190476,-106.31535714285714,0.0
65,25.056626976190476,-106.04892857142858,1.0
66,25.056626976190476,-105.7825,0.0
67,25.056626976190476,-105.51607142857142,0.0
68,25.056626976190476,-105.24964285714286,0.0
69,25.056626976190476,-104.98321428571428,0.0
70,25.056626976190476,-104.7167857142857,0.0
71,25.056626976190476,-104.45035714285714,0.0
72,25.056626976190476,-104.18392857142857,0.0
73,25.056626976190476,-103.9175,0.0
74,25.056626976190476,-103.65107142857143,0.0
75,25.056626976190476,-103.38464285714285,1.0
76,25.056626976190476,-103.11821428571429,0.0
77,25.056626976190476,-102.85178571428571,0.0
78,25.056626976190476,-102.58535714285713,0.0
79,25.056626976190476,-102.31892857142857,0.0
80,25.056626976190476,-102.0525,0.0
81,25.056626976190476,-101.78607142857143,0.0
82,25.056626976190476,-101.51964285714286,0.0
83,25.056626976190476,-101.25321428571428,0.0
84,25.056626976190476,-100.98678571428572,0.0
85,25.056626976190476,-100.72035714285714,1.0
86,25.056626976190476,-100.45392857142856,0.0
87,25.056626976190476,-100.1875,0.0
88,25.056626976190476,-99.92107142857142,0.0
89,25.056626976190476,-99.65464285714286,0.0
90,25.056626976190476,-99.38821428571428,0.0
91,25.056626976190476,-99.1217857142857,0.0
92,25.056626976190476,-98.85535714285714,0.0
93,25.056626976190476,-98.58892857142857,0.0
94,25.056626976190476,-98.32249999999999,0.0
95,25.056626976190476,-98.05607142857143,0.0
96,25.056626976190476,-97.78964285714285,0.0
97,25.056626976190476,-97.52321428571429,0.0
98,25.056626976190476,-97.25678571428571,0.0
99,25.056626976190476,-96.99035714285714,0.0
100,25.056626976190476,-96.72392857142857,0.0
101,25.056626976190476,-96.4575,0.0
102,25.056626976190476,-96.19107142857142,0.0
103,25.056626976190476,-95.92464285714286,0.0
104,25.056626976190476,-95.65821428571428,0.0
105,25.056626976190476,-95.39178571428572,0.0
106,25.056626976190476,-95.12535714285714,0.0
107,25.056626976190476,-94.85892857142856,0.0
108,25.056626976190476,-94.5925,0.0
109,25.056626976190476,-94.32607142857142,0.0
110,25.056626976190476,-94.05964285714285,0.0
111,25.056626976190476,-93.79321428571428,0.0
112,25.056626976190476,-93.52678571428571,0.0
113,25.056626976190476,-93.26035714285715,0.0
114,25.056626976190476,-92.99392857142857,0.0
115,25.056626976190476,-92.72749999999999,0.0
116,25.056626976190476,-92.46107142857143,0.0
117,25.056626976190476,-92.19464285714285,0.0
118,25.056626976190476,-91.92821428571428,0.0
119,25.056626976190476,-91.66178571428571,0.0
120,25.056626976190476,-91.39535714285714,0.0
121,25.056626976190476,-91.12892857142857,0.0
122,25.056626976190476,-90.8625,0.0
123,25.056626976190476,-90.59607142857142,0.0
124,25.056626976190476,-90.32964285714286,0.0
125,25.056626976190476,-90.06321428571428,0.0
126,25.056626976190476,-89.7967857142857,0.0
127,25.056626976190476,-89.53035714285714,0.0
128,25.056626976190476,-89.26392857142856,0.0
129,25.056626976190476,-88.9975,0.0
130,25.056626976190476,-88.73107142857143,0.0
131,25.056626976190476,-88.46464285714285,0.0
132,25.056626976190476,-88.19821428571429,0.0
133,25.056626976190476,-87.93178571428571,0.0
134,25.056626976190476,-87.66535714285713,0.0
135,25.056626976190476,-87.39892857142857,0.0
136,25.056626976190476,-87.1325,0.0
137,25.056626976190476,-86.86607142857143,0.0
138,25.056626976190476,-86.59964285714285,0.0
139,25.056626976190476,-86.33321428571428,0.0
140,25.056626976190476,-86.06678571428571,0.0
141,25.056626976190476,-85.80035714285714,0.0
142,25.056626976190476,-85.53392857142856,0.0
143,25.056626976190476,-85.2675,0.0
144,25.056626976190476,-85.00107142857142,0.0
145,25.056626976190476,-84.73464285714286,0.0
146,25.056626976190476,-84.46821428571428,0.0
147,25.056626976190476,-84.2017857142857,0.0
148,25.056626976190476,-83.93535714285714,0.0
149,25.056626976190476,-83.66892857142857,0.0
150,25.056626976190476,-83.40249999999999,0.0
151,25.056626976190476,-83.13607142857143,0.0
152,25.056626976190476,-82.86964285714285,0.0
153,25.056626976190476,-82.60321428571429,0.0
154,25.056626976190476,-82.33678571428571,0.0
155,25.056626976190476,-82.07035714285713,0.0
156,25.056626976190476,-81.80392857142857,0.0
157,25.056626976190476,-81.5375,0.0
158,25.056626976190476,-81.27107142857142,0.0
159,25.056626976190476,-81.00464285714285,0.0
160,25.056626976190476,-80.73821428571428,0.0
161,25.056626976190476,-80.47178571428572,0.0
162,25.056626976190476,-80.20535714285714,0.0
163,25.056626976190476,-79.93892857142856,0.0
164,25.056626976190476,-79.6725,0.0
165,25.056626976190476,-79.40607142857142,0.0
166,25.056626976190476,-79.13964285714285,0.0
167,25.056626976190476,-78.87321428571428,0.0
168,25.056626976190476,-78.6067857142857,0.0
169,25.056626976190476,-78.34035714285714,0.0
170,25.056626976190476,-78.07392857142857,0.0
171,25.056626976190476,-77.80749999999999,0.0
172,25.056626976190476,-77.54107142857143,0.0
173,25.056626976190476,-77.27464285714285,0.0
174,25.056626976190476,-77.00821428571427,0.0
175,25.056626976190476,-76.74178571428571,0.0
176,25.056626976190476,-76.47535714285713,0.0
177,25.056626976190476,-76.20892857142857,0.0
178,25.056626976190476,-75.9425,0.0
179,25.056626976190476,-75.67607142857142,0.0
180,25.056626976190476,-75.40964285714286,0.0
181,25.056626976190476,-75.14321428571428,0.0
182,25.056626976190476,-74.8767857142857,0.0
183,25.056626976190476,-74.61035714285714,0.0
184,25.056626976190476,-74.34392857142856,0.0
185,25.056626976190476,-74.0775,0.0
186,25.056626976190476,-73.81107142857142,0.0
187,25.056626976190476,-73.54464285714285,0.0
188,25.056626976190476,-73.27821428571428,0.0
189,25.056626976190476,-73.01178571428571,0.0
190,25.056626976190476,-72.74535714285713,0.0
191,25.056626976190476,-72.47892857142857,0.0
192,25.056626976190476,-72.21249999999999,0.0
193,25.056626976190476,-71.94607142857143,0.0
194,25.056626976190476,-71.67964285714285,0.0
195,25.056626976190476,-71.41321428571428,0.0
196,25.056626976190476,-71.14678571428571,0.0
197,25.056626976190476,-70.88035714285714,0.0
198,25.056626976190476,-70.61392857142856,0.0
199,25.056626976190476,-70.3475,0.0
200,25.056626976190476,-70.08107142857142,0.0
201,25.056626976190476,-69.81464285714286,0.0
202,25.056626976190476,-69.54821428571428,0.0
203,25.056626976190476,-69.2817857142857,0.0
204,25.056626976190476,-69.01535714285714,0.0
205,25.056626976190476,-68.74892857142856,0.0
206,25.056626976190476,-68.48249999999999,0.0
207,25.056626976190476,-68.21607142857142,0.0
208,25.056626976190476,-67.94964285714285,0.0
209,25.056626976190476,-67.68321428571429,0.0
210,25.16988092857143,-123.36678571428571,0.0
211,25.16988092857143,-123.10035714285715,0.0
212,25.16988092857143,-122.83392857142857,0.0
213,25.16988092857143,-122.5675,0.0
214,25.16988092857143,-122.30107142857143,0.0
215,25.16988092857143,-122.03464285714286,0.0
216,25.16988092857143,-121.7682142857143,0.0
217,25.16988092857143,-121.50178571428572,0.0
218,25.16988092857143,-121.23535714285714,0.0
219,25.16988092857143,-120.96892857142856,0.0
220,25.16988092857143,-120.7025,0.0
221,25.16988092857143,-120.43607142857142,0.0
222,25.16988092857143,-120.16964285714286,0.0
223,25.16988092857143,-119.90321428571428,0.0
224,25.16988092857143,-119.63678571428571,0.0
225,25.16988092857143,-119.37035714285715,0.0
226,25.16988092857143,-119.10392857142857,0.0
227,25.16988092857143,-118.8375,0.0
228,25.16988092857143,-118.57107142857143,0.0
229,25.16988092857143,-118.30464285714285,0.0
230,25.16988092857143,-118.03821428571429,0.0
231,25.16988092857143,-117.77178571428571,0.0
232,25.16988092857143,-117.50535714285715,0.0
233,25.16988092857143,-117.23892857142857,0.0
234,25.16988092857143,-116.9725,0.0
235,25.16988092857143,-116.70607142857142,0.0
236,25.16988092857143,-116.43964285714286,0.0
237,25.16988092857143,-116.17321428571428,0.0
238,25.16988092857143,-115.90678571428572,0.0
239,25.16988092857143,-115.64035714285714,0.0
240,25.16988092857143,-115.37392857142856,0.0
